OTU ID,ZLMCA_sum,ZLMCA_mean,ZLMCA_non_zero,ZLMHP_sum,ZLMHP_mean,ZLMHP_non_zero,ZLMPM_sum,ZLMPM_mean,ZLMPM_non_zero,ZLMSS_sum,ZLMSS_mean,ZLMSS_non_zero,ZLMVL_sum,ZLMVL_mean,ZLMVL_non_zero,ZPFCA_sum,ZPFCA_mean,ZPFCA_non_zero,ZPFMV_sum,ZPFMV_mean,ZPFMV_non_zero,ZPFPM_sum,ZPFPM_mean,ZPFPM_non_zero,ZPFRR_sum,ZPFRR_mean,ZPFRR_non_zero,ZPFSS_sum,ZPFSS_mean,ZPFSS_non_zero,ZPFVL_sum,ZPFVL_mean,ZPFVL_non_zero,ZSLCA_sum,ZSLCA_mean,ZSLCA_non_zero,ZSLHP_sum,ZSLHP_mean,ZSLHP_non_zero,ZSLPB_sum,ZSLPB_mean,ZSLPB_non_zero,ZSLPM_sum,ZSLPM_mean,ZSLPM_non_zero,ZSLRA_sum,ZSLRA_mean,ZSLRA_non_zero,ZSLSS_sum,ZSLSS_mean,ZSLSS_non_zero,ZSLVL_sum,ZSLVL_mean,ZSLVL_non_zero
OTU10228,3,0.12,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,0.14285714285714285,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU1023,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,103,3.6785714285714284,6,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,153,5.884615384615385,21,26,1.7333333333333334,6,25,1.7857142857142858,1,0,0.0,0,6,0.42857142857142855,1,0,0.0,0,0,0.0,0
OTU10234,6,0.24,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10236,1,0.04,1,0,0.0,0,1,0.06666666666666667,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10237,7,0.28,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10239,7,0.28,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU1024,23,0.92,3,70,5.0,7,8,0.5333333333333333,5,31,2.2142857142857144,8,0,0.0,0,14,0.5,8,5,0.35714285714285715,3,2,0.13333333333333333,2,8,0.6666666666666666,2,0,0.0,0,2,0.2222222222222222,1,155,5.961538461538462,18,35,2.3333333333333335,6,9,0.6428571428571429,4,112,7.0,9,12,0.8571428571428571,5,22,1.6923076923076923,5,2,1.0,1
OTU10240,3,0.12,1,0,0.0,0,1,0.06666666666666667,1,0,0.0,0,0,0.0,0,1,0.03571428571428571,1,1,0.07142857142857142,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU1025,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,201,14.357142857142858,2,9,0.6,1,52,4.333333333333333,4,0,0.0,0,86,9.555555555555555,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10251,59,2.36,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10253,3,0.12,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,0.15384615384615385,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10255,22,0.88,2,0,0.0,0,1,0.06666666666666667,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.08333333333333333,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.07142857142857142,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10258,3,0.12,2,1,0.07142857142857142,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,0.2692307692307692,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU1026,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,21,1.6153846153846154,1,0,0.0,0
OTU10260,11,0.44,1,0,0.0,0,1,0.06666666666666667,1,1,0.07142857142857142,1,0,0.0,0,0,0.0,0,0,0.0,0,1,0.06666666666666667,1,6,0.5,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10264,0,0.0,0,1,0.07142857142857142,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.07692307692307693,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,1.0,1
OTU1027,0,0.0,0,53,3.7857142857142856,3,0,0.0,0,0,0.0,0,0,0.0,0,27,0.9642857142857143,7,0,0.0,0,22,1.4666666666666666,2,2,0.16666666666666666,2,0,0.0,0,0,0.0,0,340,13.076923076923077,12,43,2.8666666666666667,5,26,1.8571428571428572,4,0,0.0,0,1,0.07142857142857142,1,3,0.23076923076923078,1,0,0.0,0
OTU10270,0,0.0,0,3,0.21428571428571427,1,0,0.0,0,6,0.42857142857142855,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10272,0,0.0,0,4,0.2857142857142857,1,1,0.06666666666666667,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU1028,8,0.32,5,27,1.9285714285714286,6,3,0.2,3,4,0.2857142857142857,1,0,0.0,0,3,0.10714285714285714,2,1,0.07142857142857142,1,0,0.0,0,4,0.3333333333333333,4,4,0.36363636363636365,2,1,0.1111111111111111,1,22,0.8461538461538461,9,29,1.9333333333333333,3,27,1.9285714285714286,5,25,1.5625,5,54,3.857142857142857,10,45,3.4615384615384617,8,10,5.0,1
OTU10280,0,0.0,0,4,0.2857142857142857,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,11,0.7857142857142857,1,0,0.0,0,6,0.42857142857142855,2,0,0.0,0,0,0.0,0
OTU10282,0,0.0,0,5,0.35714285714285715,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10283,1,0.04,1,2,0.14285714285714285,1,0,0.0,0,1,0.07142857142857142,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.0625,1,0,0.0,0,0,0.0,0,0,0.0,0
OTU10285,0,0.0,0,133,9.5,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10286,0,0.0,0,2,0.14285714285714285,2,0,0.0,0,0,0.0,0,0,0.0,0,3,0.10714285714285714,1,0,0.0,0,0,0.0,0,1,0.08333333333333333,1,0,0.0,0,0,0.0,0,0,0.0,0,5,0.3333333333333333,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10288,0,0.0,0,3,0.21428571428571427,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.07142857142857142,1,3,0.2,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10289,0,0.0,0,2,0.14285714285714285,1,0,0.0,0,1,0.07142857142857142,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU1029,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,497,55.22222222222222,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10292,0,0.0,0,9,0.6428571428571429,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.038461538461538464,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10295,5,0.2,3,1,0.07142857142857142,1,3,0.2,1,2,0.14285714285714285,2,1,1.0,1,5,0.17857142857142858,5,2,0.14285714285714285,2,0,0.0,0,1,0.08333333333333333,1,0,0.0,0,0,0.0,0,6,0.23076923076923078,3,1,0.06666666666666667,1,1,0.07142857142857142,1,0,0.0,0,1,0.07142857142857142,1,0,0.0,0,0,0.0,0
OTU10297,0,0.0,0,1,0.07142857142857142,1,1,0.06666666666666667,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.07692307692307693,1,0,0.0,0
OTU103,8,0.32,1,0,0.0,0,2,0.13333333333333333,1,0,0.0,0,0,0.0,0,26,0.9285714285714286,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,0.4,2,0,0.0,0,1,0.0625,1,1,0.07142857142857142,1,0,0.0,0,0,0.0,0
OTU1030,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,16,0.6153846153846154,4,0,0.0,0,0,0.0,0,4,0.25,1,1,0.07142857142857142,1,8,0.6153846153846154,2,5,2.5,1
OTU10301,0,0.0,0,1,0.07142857142857142,1,0,0.0,0,0,0.0,0,0,0.0,0,1,0.03571428571428571,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.14285714285714285,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10303,0,0.0,0,1,0.07142857142857142,1,0,0.0,0,3,0.21428571428571427,1,0,0.0,0,1,0.03571428571428571,1,0,0.0,0,2,0.13333333333333333,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10304,0,0.0,0,0,0.0,0,2,0.13333333333333333,1,0,0.0,0,0,0.0,0,2,0.07142857142857142,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10306,0,0.0,0,0,0.0,0,3,0.2,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10316,0,0.0,0,0,0.0,0,9,0.6,3,3,0.21428571428571427,3,0,0.0,0,1,0.03571428571428571,1,2,0.14285714285714285,2,4,0.26666666666666666,3,2,0.16666666666666666,1,1,0.09090909090909091,1,2,0.2222222222222222,1,0,0.0,0,2,0.13333333333333333,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10318,0,0.0,0,0,0.0,0,1,0.06666666666666667,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.1111111111111111,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10320,4,0.16,1,19,1.3571428571428572,4,18,1.2,6,12,0.8571428571428571,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.07692307692307693,2,0,0.0,0,10,0.7142857142857143,4,0,0.0,0,9,0.6428571428571429,4,5,0.38461538461538464,2,3,1.5,1
OTU10325,0,0.0,0,0,0.0,0,0,0.0,0,1,0.07142857142857142,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10327,0,0.0,0,1,0.07142857142857142,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.06666666666666667,1,2,0.14285714285714285,1,1,0.0625,1,0,0.0,0,0,0.0,0,0,0.0,0
OTU10329,0,0.0,0,0,0.0,0,24,1.6,2,57,4.071428571428571,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU1033,49,1.96,10,4,0.2857142857142857,2,0,0.0,0,0,0.0,0,0,0.0,0,24,0.8571428571428571,9,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,26,1.0,4,1,0.06666666666666667,1,0,0.0,0,1,0.0625,1,0,0.0,0,0,0.0,0,0,0.0,0
OTU10330,0,0.0,0,1,0.07142857142857142,1,6,0.4,3,3,0.21428571428571427,2,0,0.0,0,5,0.17857142857142858,3,0,0.0,0,0,0.0,0,7,0.5833333333333334,2,0,0.0,0,0,0.0,0,7,0.2692307692307692,2,3,0.2,1,0,0.0,0,2,0.125,1,0,0.0,0,0,0.0,0,0,0.0,0
OTU10332,0,0.0,0,0,0.0,0,4,0.26666666666666666,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU1034,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,0.19230769230769232,3,4,0.26666666666666666,2,3,0.21428571428571427,2,0,0.0,0,14,1.0,7,11,0.8461538461538461,3,0,0.0,0
OTU10343,0,0.0,0,1,0.07142857142857142,1,1,0.06666666666666667,1,9,0.6428571428571429,1,3,3.0,1,0,0.0,0,7,0.5,1,1,0.06666666666666667,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10345,0,0.0,0,0,0.0,0,0,0.0,0,4,0.2857142857142857,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10346,0,0.0,0,0,0.0,0,0,0.0,0,1,0.07142857142857142,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.08333333333333333,1,0,0.0,0,1,0.1111111111111111,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10349,0,0.0,0,0,0.0,0,0,0.0,0,1,0.07142857142857142,1,0,0.0,0,0,0.0,0,37,2.642857142857143,5,6,0.4,1,6,0.5,3,4,0.36363636363636365,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU1035,29,1.16,5,20,1.4285714285714286,8,58,3.8666666666666667,9,37,2.642857142857143,11,1,1.0,1,93,3.3214285714285716,13,37,2.642857142857143,9,76,5.066666666666666,12,49,4.083333333333333,10,29,2.6363636363636362,7,8,0.8888888888888888,4,388,14.923076923076923,21,173,11.533333333333333,13,99,7.071428571428571,11,114,7.125,11,142,10.142857142857142,14,107,8.23076923076923,12,16,8.0,2
OTU10353,0,0.0,0,0,0.0,0,0,0.0,0,4,0.2857142857142857,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10355,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,0.15384615384615385,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10358,0,0.0,0,16,1.1428571428571428,3,2,0.13333333333333333,1,3,0.21428571428571427,1,0,0.0,0,46,1.6428571428571428,14,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.2222222222222222,1,0,0.0,0,0,0.0,0,2,0.14285714285714285,1,3,0.1875,1,2,0.14285714285714285,1,0,0.0,0,0,0.0,0
OTU1036,856,34.24,13,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.07692307692307693,1,1,0.06666666666666667,1,0,0.0,0,3,0.1875,1,0,0.0,0,0,0.0,0,0,0.0,0
OTU10362,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,0.10714285714285714,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10365,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,15,0.5357142857142857,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10367,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,0.17857142857142858,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10368,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.03571428571428571,1,0,0.0,0,1,0.06666666666666667,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10373,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,0.14285714285714285,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.038461538461538464,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10374,0,0.0,0,0,0.0,0,0,0.0,0,1,0.07142857142857142,1,0,0.0,0,5,0.17857142857142858,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10375,1,0.04,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,0.10714285714285714,2,0,0.0,0,0,0.0,0,0,0.0,0,1,0.09090909090909091,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10379,0,0.0,0,2,0.14285714285714285,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.09090909090909091,1,1,0.1111111111111111,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU1038,75,3.0,12,48,3.4285714285714284,13,26,1.7333333333333334,9,72,5.142857142857143,11,0,0.0,0,9,0.32142857142857145,4,14,1.0,5,30,2.0,10,25,2.0833333333333335,9,13,1.1818181818181819,4,7,0.7777777777777778,5,37,1.4230769230769231,11,22,1.4666666666666666,7,61,4.357142857142857,9,60,3.75,10,163,11.642857142857142,13,123,9.461538461538462,9,15,7.5,2
OTU10382,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.07142857142857142,1,13,0.9285714285714286,3,0,0.0,0,1,0.08333333333333333,1,1,0.09090909090909091,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10384,0,0.0,0,0,0.0,0,0,0.0,0,1,0.07142857142857142,1,0,0.0,0,3,0.10714285714285714,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU1039,149,5.96,18,3,0.21428571428571427,3,4,0.26666666666666666,2,3,0.21428571428571427,2,0,0.0,0,33,1.1785714285714286,9,3,0.21428571428571427,1,0,0.0,0,1,0.08333333333333333,1,4,0.36363636363636365,1,0,0.0,0,152,5.846153846153846,15,17,1.1333333333333333,2,15,1.0714285714285714,3,1,0.0625,1,1,0.07142857142857142,1,10,0.7692307692307693,1,0,0.0,0
OTU104,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,0.25,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU1040,19,0.76,5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10400,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.07142857142857142,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10404,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.14285714285714285,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10406,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,0.5,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU1041,308,12.32,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.03571428571428571,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10412,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.14285714285714285,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10413,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,8,0.5714285714285714,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10421,0,0.0,0,0,0.0,0,0,0.0,0,1,0.07142857142857142,1,0,0.0,0,0,0.0,0,6,0.42857142857142855,2,3,0.2,2,1,0.08333333333333333,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10422,2,0.08,1,3,0.21428571428571427,1,2,0.13333333333333333,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,0.2,1,0,0.0,0,0,0.0,0,1,0.1111111111111111,1,4,0.15384615384615385,3,0,0.0,0,2,0.14285714285714285,1,3,0.1875,2,6,0.42857142857142855,1,6,0.46153846153846156,2,0,0.0,0
OTU10424,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.07142857142857142,1,2,0.14285714285714285,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU10426,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.14285714285714285,1,2,0.125,1,0,0.0,0,0,0.0,0,0,0.0,0
OTU1043,0,0.0,0,159,11.357142857142858,9,159,10.6,11,225,16.071428571428573,9,4,4.0,1,6,0.21428571428571427,2,0,0.0,0,2,0.13333333333333333,2,4,0.3333333333333333,1,0,0.0,0,3,0.3333333333333333,1,0,0.0,0,6,0.4,2,90,6.428571428571429,4,5,0.3125,2,27,1.9285714285714286,5,68,5.230769230769231,5,4,2.0,1
